,freeforms
Weyoun is a worrywart and Damar is bad at feelings,1
Challenges,1
in which worf and odo develop mutually beneficial cunning plans,1
Klingon headcanons gone wild,1
I mean sensibly suspicious of course,1
Series,1
In my head it's set early/mid series 3,1
First Date,1
Local Ferengi Overthinks Everything,1
Napping,1
deep space athleisure,1
exercise,1
quark missing odo's goo noises,1
sharing a room in a monastery by the ocean,1
the occasional allusion to oblivion,1
wistful stares out over the sea,1
THEY'RE IN THE CLOSET SEE WHAT I DID THERE,1
no concept of personal space,1
shenanigans in a storage closet,1
Case Fic,1
Separations,1
Old Quodo,1
one scene with Kira that isn't about Odo,1
plenty of allusions to mortality in multiple guises,1
quark's rampant and unchecked tears,1
sentimental old aliens,1
they are each other's constant in all the universes. all of them,1
Episode: s06e25 The Sound of Her Voice,1
Oblivious,1
Roommates,1
Canon Timeline,1
Alien Mythology/Religion,1
Alien Character(s),1
Weirdly present tense,1
Starfleet,1
liberal use of cheesy pet-names,1
prioritisation of kissing over doctoring,1
You're Welcome,1
alien and ferengi sex,1
allusions to sex,1
fake ferengi smut,1
Body Swap,1
Telepathic Shenanigans,1
aka REALLY BAD SCIENCE,1
alternative title: odo's terrible horrible no good very bad day,1
featuring puddle!quark,1
linking with solids,1
odo is a mile deep in denial,1
set mid-late season 6,1
but it can also be read in a non shippy way,1
i marked this as shippy because that's what i had in my mind,1
lots of Odo Guilt,1
not specific to characters,1
warning: brief discussion of alcohol use,1
Canon Character of Color,1
Cantair Set,1
Drabble Sequence,1
Curzon Dax briefly resurfaces,1
Literary References,1
he ignores it of course,1
internalised ablism,1
Self-Hatred,1
Vrierans,1
Self Confidence Issues,1
Vulcan Kisses,1
References to alternate universes,1
look i wrote fluff again,1
Everyone is polyamorous because it's the 24th century and you can't tell me what to do,1
I ship Nerys/Keiko/Miles/Julian and so should you,1
Should probably tag this for being sad like idk,1
also Julian/Garak on the side like everyone is gay and poly it's fab,1
Harry dying over and over,1
Harry needs a vacation,1
Possible Threesomes - Freeform,1
Julian's Augmentation issues have a fun new dimension,1
very brief mention of Julian Bashir/Palis Delon,1
Bashir/Garak (background),1
Humiliation,1
Kira/Ezri (background),1
Afterimage,1
Childhood,1
Coping,1
Drug Abuse,1
Drugs,1
Genetics,1
Health,1
Running Away,1
Season/Series 07,1
Seizures,1
in which i ruin your favorite books,1
odo's subconscious is trying to tell him something,1
a lot of fluff,1
also nobody dies,1
Agent Julian Bashir,1
Buried Alive,1
Wishful Thinking,1
Everyone hates Dukat,1
Garak has platonic respect crushes on people,1
Replimat lunches,1
A Pissed off Captain,1
Odo is Sorry,1
Quark is Not,1
a bit more violence,1
snarking,1
tumblr inspired,1
A Whole Lot of Sweetness,1
AND HUMOR!,1
An obscene amount of imagery,1
Atmospheric,1
Book clubs obviously,1
Holosuite fun,1
Julian Speaks Poor Kardasi,1
Julian is Chief Medical Dork,1
Lies are best left to the liars,1
Making Love,1
Now we have Chronitons,1
The Librarian in me is showing,1
Time traveling boomerang stylez,1
set early to middle series 6,1
Ziyal is alive!,1
Pranks,1
but no actual doing of the do,1
but also some body dysphoria,1
elim and julian being cute on the sidelines,1
sculpted cardassian butt,1
but why would you,1
could be read as platonic,1
quark deserves a hug after that nasty business,1
"takes places after the events of the tie in novel ""the 34th rule""",1
when you can suffer horribly instead,1
Unrepentant Fluff,1
Fantastic Racism,1
Drunk Shenanigans,1
the face licking was odo's idea,1
I always believed Kira came to actually like Garak later in the series,1
holosuites; unrequited?,1
everything is gay and nothing hurts,1
i had really cute lizard emoji paragraph breakers but i had to get rid of them :'(,1
shitposting taken seriously,1
Keiko is delighted,1
Miles is suspicious,1
they are both rather drunk,1
basically all of Garak's fucked up mental issues,1
Alternate Universe - College/University,1
Dukat is an arsehole,1
Dukat is desperate,1
Ferenginar,1
Post-The Ascent,1
Prior to The Begotten,1
as a treat,1
lots of sweet domesticness,1
post cannon cardassia has terrible food,1
Author adores semicolons,1
Cardassian Arguing,1
Bashir is clueless,1
Quarks Bar,1
Random Gifts,1
Secret Admirer,1
holodeck adventures,1
I changed the title sorry,1
Jadzia is my wife,1
Original Alien Species - Freeform,1
Original Female Character - Freeform,1
Quark and Odo team up to solve a murder,1
Quark is a jerk to Rom,1
Sad but shouldn't be surprising,1
Xenophobia,1
politics lol,1
this is sort of like an episode plot?,1
Comforting Garak,1
Depressed Bashir,1
Pregnant Bashir,1
character provides comfort to pregnant partner,1
(When isn't he?),1
Affectionate Bickering,1
it's about the YEARNING!,1
and short touches,1
Holodeck Malfunctions,1
Some Garak POV,1
Cowboys,1
In chapter 2,1
Lap Sex,1
Possessive Behaviour,1
dialogue only,1
tag generator,1
A superior episode,1
Lots of references to The Ascent,1
Odo in that tux tho,1
POV Character of Color,1
Odo needs some hugs,1
Requited Unrequited Love,1
Vic really out here playing matchmaker,1
Everyone on that station needs therapy,1
Garak is observant,1
Self-Doubt,1
candle play but not sexily,1
sideways of canon,1
But in the meantime... angst,1
Clueless Julian Bashir,1
Julian searches for meaning,1
Julian's hero complex,1
Julian's relationship with overworking,1
Lots of glances,1
Our boys have emotional problems,1
Garak being suspicious,1
but Quark doesn't get rich,1
Rom and Leeta are such a powerful couple I love them,1
Intersex Julian Bashir,1
Past Julian Bashir/Leeta - Freeform,1
Pregnant Julian Bashir,1
implied PTSD,1
seriously so much cuddling,1
Bashir is trying so hard,1
Explicit Consent,1
It's hard work,1
Scars,1
unhealthy people trying to have a healthy relationship,1
Unrequited,1
curzon was a trashfire,1
I Made Myself Cry,1
Just hold on,1
Nog is head over heels for him,1
Post-Episode: s07e10 It's Only a Paper Moon,1
The title is cheesy I know,1
be prepared,1
jake is pan,1
oof I made myself emo over quodo,1
sort of angst?,1
5+1 Kissing,1
Sexual Experimentation,1
Teenage Awkwardness,1
They're both confused,1
Community: podfic_bingo,1
Lonely Julian Bashir,1
Domesticity,1
Awkward Boners,1
Caring Elim Garak,1
Season 1 Episode 3,1
mostly canon-compliant,1
Hot Chocolate,1
(that's my new favorite tag),1
Mad Libs,1
Rated teen for adolescent humor,1
lunch at the replimat,1
tw: Julian's awful parents,1
Does an argument count as angst,1
The Federation isn't perfect,1
emotions are hard,1
xBs (Star Trek),1
Julian is the softest gentlest doctor in the galaxy,1
Medical,1
needy! garak,1
sorta medical themed,1
Enjoying the view,1
Pre-Series,1
It got longer,1
found this in my discord drabbles from 2018 and decided to clean it up and send it to the fair,1
meet cute fic,1
Curiosity,1
Unwanted Kiss,1
Additional Warnings in Author’s Note,1
Affectionate Elim Garak,1
resolved tension,1
Nog is my soft gay son,1
Reconciling eugenic wars with bell riots,1
See notes for full tw list,1
Silly thing I wrote,1
Civil War,1
Police,1
Religious Conflict,1
Sailing,1
Body Language,1
Emotions,1
Translation,1
Alien Romance,1
Bets & Wagers,1
fantasies,1
no established relationships,1
Has anyone else ever noticed that Julian is the Whump!Character of DS9?,1
Lots of season 5,1
getting to the recovery part,1
neuroatypical!Julian,1
Dubious Space Physics,1
Garak is secretly DS9’s year-round Bajoran Santa,1
Regretful Garak,1
everything is nice and then bad and then lovely,1
for the first time in my life I have no idea how to tag this,1
Child Abandonment,1
Odo centric,1
Odo is a bitch,1
Reincarnation,1
Nothing works on this space station,1
Pregnancy complications,1
Y'all this was supposed to be a happy fic and I fucked up,1
due to telepathic interference,1
Sarina actually has a personality,1
Solving Canon problems like champions,1
Starship Enterprise (Star Trek),1
The sole Cardassian on Earth,1
Timeline Shenanigans,1
Unlike in the series,1
Vulcan Mind Meld,1
World Travel,1
XX century AU,1
botany bay,1
college dropout Julian,1
not working translators,1
orbs,1
plot heavy,1
the Bashirs were terrible,1
tribbles and tribulations,1
Abandoned Work - Unfinished and Discontinued,1
Garak is a Simple Tailor,1
Jadzia is Protective,1
Julian doesn't even appear in this one,1
everything is implied,1
implied threats,1
Garak and his feelings,1
again due to telepathic interference,1
but not really,1
Religious Themes??,1
married fic,1
Confusion,1
I know I'm SUPER late to the Deep Dish Nine party but I LOVE this AU,1
this is set during the COVID-19 outbreak so fair warning they're dealing with the same things we are,1
Quark is kind of a whore,1
(for one pairing at least),1
Episode: s6e10 The Magnificent Ferengi,1
Julian and Garak binge watch Hannibal,1
Slightly Cracky?,1
discussions about eating enemies,1
long suffering flirtation,1
Garak has depression,1
established Garashir,1
sad!Garak,1
you may have to stretch your imagination slightly,1
Lost Episode,1
Author is trans,1
MY fanfiction and I get to decide who's trans (everyone),1
ableism/eugenics tw (not really but i feel like it's implied w/talking about richard & amsha bashir),1
dissociation tw,1
god this all sounds so fucking dire but i promise it ends up good at the end,1
it's all about the healing power of t4t romance over here,1
misgendering TW,1
parental abuse tw,1
rated T for brief fade to black sex scene,1
t4t,1
Cadet Nog,1
Comfort No Hurt,1
Oh my god they were quarantined,1
but only in the first part,1
odo is a sweetheart,1
Story within a Story,1
slow burn??,1
yEAH it's that kinda fic,1
~Beetlejuice voice~ This is a fic about death,1
Twitter made me do it,1
Garak and Bashir's Literary Lunch Club,1
Absinthe,1
False Accusations,1
On the Run,1
Rules of Acquisition,1
Smuggling,1
Body Positivity,1
Size Difference,1
and said “I want that twink padded”,1
hyperthermia,1
set mid season 6,1
this fic is a lowkey ‘screw you’ to whichever Star Trek producer looked at Siddig,1
Explicit Language,1
Non-Consensual Drug Use,1
(he will always be autistic to me),1
Eugenics,1
Garak's issues,1
also known as: Julian attempts to bully Garak into doing one (1) self care,1
Post A Stitch In Time,1
Wordcount: 1.000-5.000,1
Jake ships Quodo,1
Extra Treat,1
Memes,1
still my favorite tag,1
Competitive Running,1
Gratuitous Depictions of Scenery,1
Jumbled-Up Julian,1
Not much forest but plenty of pine,1
Sneaky Garak,1
accidental nudity,1
Julian is sad and Garak is Garak,1
Men Crying,1
Pre-Episode: s05e16 Doctor Bashir I Presume,1
Could Be Canon,1
could be pre-slash,1
reference to suicide attempt,1
why isn't that a tag yet,1
Accidental Pregnancy,1
And suddenly there was fluff,1
Maybe - Freeform,1
Mischievous Jadzia,1
NOT an mpreg,1
Oops I added angst,1
Quark is a cheapskate,1
Slutty Julian,1
Surprise Ending,1
but there's an hea i promise,1
i dont want to say too much and spoil it,1
Garak's poor Cardassian sensibilities,1
Julian absolutely knows what he's doing,1
Copious Adjectives,1
Companionable Snark,1
season one or two,1
this is very sfw,1
Acting on Urges,1
Again,1
Bar Scene,1
Watching,1
Cardassian flora and fauna,1
Garak is quite at home in water,1
Gratuitous sarong wearing,1
Hebitian history,1
holosuite world-building (Cardassia Prime),1
tiny smut,1
Aftermath of the Occupation of Bajor,1
Alternate Universe - Star Trek Fusion,1
Bajoran!Matt,1
Starfleet!Foggy,1
conversation is romance!,1
Drunk Sex,1
again just referenced,1
alcohol use,1
and Ive never written Cardassian smut before,1
but maybe eventually,1
i havent written smut in like two years,1
my trans Garak agenda transcends whether or not it’s actually relevant,1
so it was just Too Much,1
that literally never comes up but,1
this is just short and little bc i wanted to make it nsfw and then i got overwhelmed,1
Skant,1
Allergies,1
Evaluation of Feelings,1
Cardassian traditions,1
mention of intoxication,1
mention of mania,1
no corporal punishment!,1
reference to The Wire,1
references to angst,1
slight reference to BDSM spanking,1
all the other little things that taste so good,1
Alternate Realities,1
Alien Artefacts,1
Bodyswap,1
Handholding,1
Nipple Play,1
Truth or Dare,1
Protective Julian,1
Roses,1
Sexual Harassment,1
Spies (?) are bad at communicating,1
protective Garak,1
I swear I'm in therapy,1
Odo comes back,1
Quark is depressed okay,1
Quark needs a hug,1
Ro Laren is a lesbian y'all,1
depression lowkey,1
or maybe I'm projecting,1
benign breaking and entering,1
Birthdays,1
Allergy Pollen,1
Birthday Spankings,1
Rare Ship,1
Sexism,1
Teenage Dorks,1
ferengi sexism,1
light almost nothing of hurt,1
mostly kids in love,1
teenage love,1
Casual Sex,1
i can't believe this is a tag already shdfjksk,1
Agreements,1
also hes jealous,1
ferengi business tactics,1
odo doesnt want people to take advantage of his little ferengi boy,1
Alternate Ending,1
Possessive Behavior,1
an irresponsible amount of unfinished business,1
post-solid Odo,1
Episode: s05e26 A Call to Arms,1
(they are not really teens but whatever),1
oo-mox mention,1
soft romance,1
Talent Shows,1
Because apparently I like to make characters suffer,1
I read a post about Garak being the Cardassian beauty standard and I was like,1
What if it was the opposite and he was sad about it :(,1
Prompt: Alternate History,1
Non-Starfleet Julian AU,1
Temporarily Speechless,1
Implied/Referenced Alcohol Abuse/Alcoholism,1
Season/Series 05 Spoilers,1
Aging,1
Alien Planet,1
Footnotes,1
Home and Family,1
POV Third Person Limited,1
Asexuality Spectrum,1
Quark being a good boyfriend,1
Gay Club,1
I was listening to BTR while writing this oof,1
Nog knows more than he let's on,1
Pansexual Character,1
soft boyfriends,1
they share one brain cell,1
they're so in love,1
why did I make myself sad over Odo and Garak,1
literally thats it that's the vid,1
multifandom vid,1
Honeymoon,1
Quark is whipped,1
making things out of clay,1
they're in love y'all,1
Bajoran traditions,1
Developing Relationships,1
Garak and Julian being amazing spies,1
Tain is bad.jpeg,1
Holosuite date!,1
Prompt: Cave Fic/Stranded on Planet,1
slash is kind of a background thing in this one,1
Sharing a Shower,1
closeness,1
And Garak still loves him,1
Julian is transgender,1
Lizard boyfriend affirms your gender,1
maybe a bit of angst at some points,1
subspace calls,1
Characters discover in-universe rpf of themselves and can't stop reading,1
In-Universe RPF,1
Reading Aloud,1
character enthusiastically supports other character's interests even if they don't understand,1
Tsundere antics,1
idk what else to tag this as,1
DS9 is very kinky,1
Elim Garak: purveyor of the finest kinkware toys and clothes in the Alpha Quadrant,1
Kink doesn't equal sex,1
Sex-Indifferent Julian Bashir,1
a little unhealthy kink-practise,1
getting together fic,1
some discussion on healthy kink-practise,1
Pride Celebration,1
Quark's,1
Solid Odo,1
Richard Bashir is the literal worst,1
shortly after Doctor Bashir I Presume,1
Garak complaining about everything,1
Investigation,1
Julian training as a spy,1
Undercover as Family,1
Quodo RIGHTS,1
quark being a dick per always,1
Good Omens AU,1
mentions of rape/non-con,1
although it's only mentioned once,1
and more than a little horny,1
not set in any particular season,1
referring to mature content but nothing happens,1
sleepy Julian Bashir,1
soft Elim Garak,1
copious references to section 31,1
dealing with stress and guilt,1
writing letters,1
a bit of referenced angst to all the stuff that happened in the wire,1
tipsy shenanigans,1
Episode: s3e23 Family Business,1
once again Quark distracts a man from doing his job,1
Garak Learns to Bake,1
i wrote this in a haze but i think it's pretty cute...,1
most of the gang is here,1
set right at the end of s5,1
Fandom Kombat 2020,1
(or is it really pre relationship when you've basically been dating for years?),1
(scientists still can't tell),1
Garak's Claustrophobia,1
Happy Ending AU,1
Explicit Makeout Technique,1
Canon-Typical Misogyny,1
the plot started coming and it didn't stop coming...,1
before the augmentation becomes public,1
cardassian medical procedures,1
mentions of bombing a bajoran town,1
posing as another species,1
seducing a target,1
somewhere between seasons 3 and 4,1
Garak is still bad at feelings,1
super self-indulgent,1
the date at vic's we deserve but never got,1
and boy is he one dramatic bitch,1
and teddy bears we do have teddy bears,1
this bad boy can fit so many tropes in it!,1
Abuse of italics,1
we have stranded on a planet snowball fights soft moments we have EVERYTHING,1
references to s02 e22 the wire,1
Cute Ending,1
Episode: s06e14 One Little Ship,1
Hijinks & Shenanigans,1
pretty much zero angst,1
Star Trek Bookverse,1
Genocidal Violence Mention,1
Post-Dominion War (Star Trek),1
warfare,1
(but probably not lol),1
Road Trips,1
Learning Language,1
Typical Odo asexuality,1
Suicidal Ideation,1
that your actions have consequences,1
they kind of start a relationship but not really,1
Garak is dramatic,1
Possibly Pre-Slash,1
A+ Parenting,1
And Garak Actually Listens!,1
Bashir Asserts His Boundaries,1
Bashir’s Risa Outfit is a Thing of Horror,1
Cardassian culture is different from Human culture,1
Caring!Garak,1
Caring!Julian,1
Conflict,1
Conflict Resolution,1
Eating Together,1
Fluff and Hurt/Comfort,1
Garak is caring in his own fucked-up way,1
Garak’s trauma responses are... problematic to say the least,1
Is garak going to FINALLY learn to use the door chime?,1
It’s really not ok to covertly surveil your friends Garak!,1
Or maybe Tain just gaslit Garak about how everyone surveils their friends & family,1
Platonic Love,1
Racquetball,1
Spy!Garak,1
Surveillance!Garak,1
Tain is a terrible parent,1
so does Julian but this isn't about him right now,1
Star Trek is the worst about showing us how characters deal with all the bullshit they go through,1
Autistic!Julian,1
Screenwriters: when will you learn,1
Kelas is quite dark here,1
Resistance is Futile,1
Unforseen side effects to the augmentation,1
and we love that so much,1
another mirror universe,1
internalized ableism,1
interrogations,1
mirror Garak is missing a finger,1
Accidental Flirting,1
Chief medical disaster,1
Garak knew exactly what he was doing,1
Julian puts the disaster in disaster bi,1
Keiko is a sweetheart and you can't change my mind,1
and Julian doesn't know anything,1
embarrassed Julian,1
omnisexual space lizard,1
the usual,1
you know,1
Interlude,1
Not A Fix-It,1
Garak is being kind of a dick,1
Post-Episode: s06e01 A Time to Stand,1
Background Julian Bashir/Elim Garak,1
Blindfolds,1
Garak has PTSD,1
Tain’s A+ Parenting,1
But Garak is helping,1
Hive Mind,1
Amoral Julian Bashir,1
my apologies to any juli b stans; he is not a nice man in this,1
body fluids,1
Jadzia is the station's resident 50 year old mum,1
Julian is a dumb moron bitch boy,1
as usual,1
some brief descriptions of violence,1
My Blue Heaven,1
Still Takes Place on DS9,1
Witness Protection,1
Ferengi Gender Horribleness,1
Quark Has Issues,1
Quark Has Panic Attacks,1
alien morals,1
Abortion,1
Cardassian Propaganda,1
Cardassians Are Big Lizards,1
Disabled!Kelas,1
Discussion of Abortion,1
Elim and Kelas discuss politics,1
Elim really is very brainwashed,1
Elim’s worldview is challenged,1
Garak Loves Cardassia,1
Implied/Referenced Abortion,1
Patriotic!Elim,1
Reproductive Rights,1
Legal Drama,1
drinking while pregnant,1
Clumsy!Julian,1
Unexpected Pregnancy,1
Embarassed!Garak,1
Garak Does Right By Rugal,1
Garak is Good and Caring,1
Garak is Stuffy and Formal,1
Garak is uncharacteristically relaxed in this one,1
Julian is a dork,1
Julian’s Canon-Typical Dress-Sense,1
Kids Say What They See,1
Kids are Astute Observers of Adults,1
No surveillance!,1
Phone Calls & Telephones,1
Platonic Romance,1
Rugal Does Some Match-Making,1
Rugal is having a rough time on Cardassia,1
Una McCormack’s The Never Ending Sacrifice is on my Reading List!,1
late-night conversations,1
How Do I Tag,1
Religious Imagery & Symbolism,1
Walk Into A Bar,1
Weyoun-centric,1
but like as a parlor trick for shits,1
Considering abortion,1
Dubcon impregnation aftermath,1
Love/Hate,1
Rebelling while pregnant,1
Jack Pack,1
Emotional Manipulation,1
Fugitive Julian,1
Mistaken Identity,1
Affection,1
Brief Reference To Past Torture (No Details),1
Cardassian Food,1
Garak is a good boyfriend,1
Intersex!Kelas Parmak,1
Julian Bashir Gets a Mention,1
Mild Cardassian Flirting,1
taking care,1
Garak Goes to Jail On Purpose,1
How many different post canon concepts can I support?,1
bath scenes are my favorite I can only apologize,1
(but mostly fluff),1
Changelings,1
long overdue conversations,1
Automaton!Remata'klan,1
Living Doll!Keevan,1
and they lived happily ever after,1
Accidental Time Travel,1
Character's Consciousness Time Travels - Future Self in Relationship with Unexpected Person,1
kinda a tiny bit,1
Thirsty Garak is Thirsty,1
Parmak has needs too dammit!,1
The Crimson Shadow spoilers,1
Genetically Engineered Beings,1
Books,1
Warm and Fuzzy Feelings,1
Mind Rape,1
Defiant - Freeform,1
there are some nods to beta canon,1
taking it slow,1
Sleepiness,1
i don't think it worked,1
i tried to write it with a sort of hazy sleepy feel,1
tell me if i missed any tags pls,1
Established Julian Bashir/Elim Garak,1
Post-A Stitch in Time canon,1
PG-rated sexy thoughts,1
Lovers to enemies to lovers,1
Stuck in a Shuttle,1
Ye Olde Trope,1
Gay Bar,1
Gay Subculture,1
Homophobic Language,1
Police Brutality,1
homophobic violence,1
Zine,1
Maybe out of character slightly,1
not really kissing,1
Consensual,1
Aural Kink,1
Mention of abuse,1
Everyone gets names here,1
Sometimes background characters aren't just for killing,1
but I wouldn't call this beta canon-compliant,1
DS9 senior staff fluff,1
Garak on a leash,1
Deep space 9 - Freeform,1
Belonging,1
DS9 is an unreliable rustbucket,1
Power Outage,1
Situation contrived to get them into bed together,1
flashfic,1
Language of Flowers,1
Complots,1
Holodeck shenanigans,1
Julian is royalty,1
We avoided an ‘M’ rating by a narrow margin,1
What happens in the holodeck stays in the holodeck,1
Writing,1
a very narrow one indeed,1
dance scenes,1
fanfic inside fanfic,1
holodeck dorks,1
please somebody give those two a room,1
royal shenanigans,1
so meta very fanfic,1
Jadzia Winds Julian Up,1
devilment,1
raktajinos,1
A bit of beta canon,1
Borg Queen - Freeform,1
Borg collective,1
Conspiracy,1
Starting Over,1
Slight AU of episode,1
Light AU,1
Disguise,1
Smiley suffers as much as Miles,1
Space Battle,1
Teddy Bears,1
Terran,1
battles,1
description of injury,1
empok nor,1
terran resistance,1
Alien anatomy,1
Drabble and a Half,1
Funerals,1
Kelas POV,1
Post Canon Cardassia,1
one sided Elim Garak/Julian Bashir,1
It Gets Worse Before It Gets Better,1
MAJOR SELF-INDULGENCE FANFIC,1
and sometimes it gets really intense,1
hope you guys like it anyway,1
Dreams and Nightmares,1
Established Quodo,1
Odo is also grumpy,1
Odo is caring,1
Quark is grumpy,1
s03e21 The Die is Cast,1
Semi-Public Sex,1
Reproductive Rights Are Trans Rights,1
The denazification of Cardassia,1
Alternate season 8,1
Autistic Odo (Star Trek),1
Garak gets to be an actual tailor,1
Odo is along for the ride,1
References to Autistic Julian Bashir,1
Touch-Sensitive Odo (Star Trek),1
touch-repulsed,1
touch-sensitive,1
Affectionate Garak,1
Everyone Finds Out,1
Shri-tal,1
everyone knows,1
not actually dying,1
set at some vague point mid season 6,1
Bow’s Dads,1
Crack Crossover,1
Family Fluff and Crack,1
OT4,1
Twitterfic,1
Typos,1
unedited,1
Hurt Bashir,1
emotional fall out,1
referenced attempted genocide,1
Foot in the Mouth,1
Mishaps,1
julian is an idiot,1
Emotional Constipation,1
not your beta-canon many things,1
of the cardassian variety,1
not your beta-canon Parmak,1
No Privacy On A Space Station,1
Rakantha Street is Back!,1
body image issues,1
body shame,1
dorks in space,1
fluff and comfort,1
mild bickering,1
Dukat is very confused,1
Manipulative Weyoun,1
Odo eavesdropping,1
This was meant to be a joke but it became serious,1
Weyoun accidentally flirts,1
Match of wits,1
A very happy sequel :),1
There will be a sequel I promise!,1
for now!,1
Domestic Rotan'talag/Weyoun 9,1
Shibari,1
Virginity Kink,1
kinktober2019,1
#8 - Stab Wound,1
Whumptober 2019,1
Kids,1
"alright DS9 doc i see your ""20 years later"" and raise you a ""no one has to die""",1
human birthdays,1
light and fun,1
Book: Section 31: Control - David Mack,1
Spoilers for What We Left Behind,1
Except When Your Boo Is Around,1
Pining In An Established Relationship,1
The Mortifying Ordeal of Being Known,1
There's Probably No Water On Cardassia Prime But Just Let Me Have This One,1
real tender hours,1
Little bit of hurt/comfort,1
"References to ""A Stitch In Time""",1
Star Trek Secret Santa 2019,1
Deep Space Memes,1
Julian realises he’s bisexual,1
Lonely Julian,1
and fights all the computers,1
Existential Crisis,1
Mentors,1
Mother-Daughter Relationship,1
Non-Traditional Families,1
Parent-Child Relationship,1
Post-Finale,1
Fandom Trumps Hate,1
POV Keiko,1
POV Kira,1
POV Miles,1
established relationship julian/miles,1
established relationship keiko/miles,1
And she's charming,1
Crossing Timelines,1
Nesting?,1
Especially As A Former Obsidian Order Operative,1
Episode: s07e10 Birthright,1
Clothing,1
snuggling and cuddling,1
Fine Tailoring,1
Obsessive-Compulsive Disorder,1
set vaguely mid-series,1
gentle goo noises,1
Cardassia dealing with its past,1
Parmak is better at taking care of Garak than taking care of himself,1
mentions of dead bodies,1
Bloody Kisses,1
Character Who Is Obviously Not Fine Insists They Are Actually Fine,1
Alternate Universe - Role Reversal,1
Gender Considerations,1
"That time in ""Way of the Warrior""",1
Wearing Blue,1
yeah you know,1
Canon Autistic Character,1
Prosthesis,1
Transgender,1
and they were room mates oh my god they were room mates,1
cheap kanar,1
stilted conversations,1
Garak Loves Cats,1
Always Cold,1
Assassin Tailor Rebel Spy,1
Because You Can't Communicate,1
Fat!Garak,1
Chubby Lizard,1
Bashir’s Terrible Dress-Sense Strikes Again,1
non neurotypical,1
Idiot men attempt to communicate and do about as well as you'd expect,1
if wishes were horses,1
Is familial hurt-comfort a thing?,1
It is now,1
Sickfic,1
Comic,1
Fan Comics,1
Bloodwine,1
But really all Ferengi have a business language kink,1
Group Sex,1
Nothing happens onscreen,1
Prune juice,1
Quark has a business language kink,1
Worf gets offended,1
jadzia dies offscreen,1
Ancient Libraries,1
Biological Warfare,1
Dinosaurs,1
Giant Mushroom,1
Pon Farr,1
Precognition,1
Quadropseudoprozadiazomine,1
Subspace Radio Talk Show,1
Surfing,1
The Hulk.,1
wrath - Freeform,1
jules bashir - Freeform,1
Too many plot twists,1
deadly sins,1
Trauma Recovery,1
Hypnosis,1
Inner world,1
Kukalaka is always a tag we'll use,1
Meditation,1
Repressed Memories,1
Richard Bashir was a terrible parent,1
Subconscious mind,1
Therapy Session,1
Trill - Freeform,1
non trill being joined,1
personality disociation,1
separation ceremony,1
slight AU with Ezri Tigan in season 6,1
symbiotic joining,1
talking with the trill hosts,1
trill civil war,1
trill symbionts,1
Garak has a bun after prison (most of the times),1
Illustrated Fic,1
Snapshots,1
They talk a lot,1
canon and postcanon,1
anger issues,1
autistic julian,1
gamma radiation,1
If Cardassia is Japan,1
Its all true,1
Julian Bashir: Augment Disaster,1
i didnt mean. to put julian in here,1
just a bit,1
tbh im not sure if this contains a meltdown or a shutdown,1
thats right ive done it!!!,1
this one was fuelled by luina's new music,1
(ain't that a combo!),1
Episode: s07e08 The Siege of AR-558,1
War Trauma,1
minor gore,1
Podfic Length: 30-45 Minutes,1
Kisses,1
outtake scene from ds9 documentary,1
snapshots on a theme,1
yes that scene,1
Post-Episode: s05e24 Empok Nor,1
set after The Wire,1
just to be clear,1
not precisely a shipping vid,1
Asphyxiation,1
au-ish,1
space,1
Eventual Quodo,1
Odo has his own quarters because plot convenience,1
Odo transforms into things to avoid dealing with his feelings,1
Plot Twists,1
he just showed up,1
autistic elim garak,1
REPTILES,1
Garak is jealous,1
Literary Seduction,1
Screwball,1
Teenage girls save the world,1
Then does it have yaoi manga?,1
shoujo tropes,1
Biblical References,1
Garak has a tail because I like it,1
Just Two Exiles Flirting Via Exegesis,1
Garak missing Julian,1
Explosions,1
Graphic Description of Injuries,1
Clothes Stealing,1
Meltdown,1
kira/odo makes quark miserable,1
quark/vic if you squint,1
season 7,1
unrequited quodo,1
Deep Pressure Cuddling,1
Scents & Smells,1
Post-Season/Series Finale,1
undercover agents,1
takes place after season 1 episode 15,1
the one where all their imaginations come true,1
Lizards,1
technically weyoun/damar but i don’t make a big deal about it,1
