,freeforms
Warning: it starts off as porn but then it gets really sad,1
Ajanal Fingering,1
Jealous Garak,1
Manga Logic,1
Monster Dick,1
asshole Dukat,1
dragon!Dukat of holographic nature,1
holographic bestiality,1
holographic gore (slight),1
holographic non-con,1
holographic porn,1
impact-play,1
Reverse Xenopillia,1
Tickling,1
Rather obvious title isn't it,1
Healthy communication? these two don't know her,1
Hopefully a nice mix of horny sad and sweet,1
Julian is more perceptive than people give him credit for,1
Episode: s02e07 Rules of Acquisition,1
Not too much,1
in which Damar gets a small moment of hope before its snatched away,1
Clandestine Encounters,1
pure filth,1
safeword,1
switch rights,1
they switch,1
Quark Pussy,1
Scars,1
implied Garak/Bashir,1
Damar has regrets,1
they’re both into it they just don’t necessarily LIKE that they’re into it,1
tiny bit of almost fluff at the end,1
Harpaxophilia,1
dubcon roleplay,1
gentle reader: they fuck,1
non-canon Cardassian anatomy,1
Accidental Marriage,1
Bickering as a sign of love,1
Friends to husbands to lovers to husbands,1
Oops we accidentally got married in an alien ceremony--what now?,1
canon-divergent,1
pining with a happy ending,1
smut with feelings,1
past trauma,1
fight me,1
complete and utter filth,1
questionable morality,1
Or is there?,1
but I might write a plot one day maybe,1
but not much actual spy craft,1
cold war au,1
real world AU,1
sovietSpy!Garak,1
...in terms of story length not time of day,1
Addiction,1
Withdrawal,1
Are these pairings a little cursed?,1
Sappy Ending,1
Despite the fact they're both thinking of other people,1
If you get through the sex there's a cute part about Julian lmao,1
The Garak/Damar tag is seriously lacking in volume so I figured I would contribute,1
You'll have to let me know,1
i really dont know what else to tell you it's 3300 words of quarkfucking,1
...And I'll Write It Again!,1
I've Written This Story Before...,1
Masochist Elim Garak,1
Sappy,1
Sleeping Together,1
Garak is needy,1
Rape-Not between the characters,1
Erotic Horror,1
Trektober,1
trektober2020,1
Imaginary Elim Garak,1
Polyamorous Julian Bashir,1
Supportive Leeta,1
set just before season 5,1
Blanket Permission,1
Julian is an idiot and I love him for it,1
Veeeeery light power play moments,1
ahh yes I shall be eating him for breakfast,1
just don't copy to another site,1
listen there's no way Jack wouldn't see Julian and go,1
neurodiverse Julian Bashir,1
queer,1
All/Mostly Dialogue,1
Deepthroating,1
Fetish Clothing,1
Elim Garak is a good boyfriend,1
Rape Fantasy,1
Tentacle Rape,1
Tentacle Sex,1
Sex in a Vehicle,1
Sex in a Car,1
Multiple Sex Positions,1
Self-Flagellation,1
Water,1
Wet Clothing,1
Wet Clothing Kink,1
"Set during ""Crossover""",1
Trust me to make the non-sexual prompt sexual,1
Warning: explicit gratuitous mirrorverse sex,1
Canon What Canon,1
I'm sorry again,1
Slutty Julian,1
Apparently Cardassians can have multiple orgasms because why not,1
Lemon,1
Feathers & Featherplay,1
Improvised Sex Toys,1
Workout sex,1
switch characters,1
Majority of the kink is chapter 2.,1
Small amount of Spanking,1
Small amount of wax play,1
(kind of),1
Car Sex,1
you'll see - Freeform,1
Erotic Thriller,1
Minor character death (heavily implied),1
Fix-It of Sorts,1
is it still roleplay if you're being an au version of yourself?,1
on this ship a-qing has two daddies and is mad that she likes it,1
religion-related kink,1
sex with metaphysical aspects,1
Dialogue Heavy,1
Expands on a flashback from another fic but can be read independently,1
Trektober Day 15: Comfort Sex,1
Bottom Quark,1
Changing POV,1
Clearly ridiculous but hopefully enjoyable,1
Garashir endgame of course,1
Gossip,1
Slightly crack,1
but Qarak rights,1
silly and fun,1
Anal Fisting,1
Anal Gaping,1
Thinking About Someone Else During Sex,1
slightly dark,1
Episode: s04e01-02 Way of the Warrior,1
I was gonna post this on anon but then I remembered I didn't give a fuck,1
fraught ethnic background,1
erotic coda,1
Cheating at Cards,1
masking abuse as play,1
Grooming,1
Manipulative Relationship,1
Serial Abuser,1
Sexual Abuse,1
Some tags are chapter specific,1
Strangulation,1
Victim Blaming,1
dukat/keevan is rarely shown,1
graphic physical abuse,1
religious OCD,1
Bajoran Religion,1
single sex Vorta,1
sad julian,1
All Dialogue,1
A little angst,1
Rutting,1
Set immediately after the episode Afterimage (S7 E3),1
Unexpected Visitors,1
canon claustrophobia (Garak),1
discussions of claustrophobia,1
Mild Painplay,1
Fantastic Racism,1
Hebitian Legend,1
Lunch,1
Seven Deadly Sins,1
LGBTQ+ character(s),1
Post-Episode: s06e19 In The Pale Moonlight,1
Season/Series 06,1
Sleep Sex,1
Sneakiness,1
Vignette,1
Canon-Typical Politics,1
First Time with a Cardassian,1
Intergenerational Trauma,1
Minor Julian Bashir/Elim Garak,1
Peace,1
Post-War,1
chosen family,1
short and dumb (and sweet),1
questions of human nature,1
Bullcrap AU? Thank!,1
Dukat is gross and bad fash,1
Explicit sex (flashback),1
Title changed after I realised it was identical to an s7 ds9 episode,1
tw drug abuse,1
Masturbation in Shower,1
Loss,1
Genetically Engineered Beings,1
Diary/Journal,1
Star Trek Context Notes Provided,1
Star Trek References,1
Tony Stark Has Issues,1
Tony Stark Needs a Hug,1
Tony Stark-centric,1
Trauma Recovery,1
Foul,1
bad,1
disgusting,1
idk this is a bad story,1
joke,1
Julian's old spy kink,1
The Holodeck is for Porn,1
secret agents,1
were you expecting a heavy plot with that summary?,1
Curses,1
Fairy,1
Fantasy AU,1
dragon - Freeform,1
Post-Episode: s03e07 Civil Defense,1
Dialogue,1
Dark!Sisko,1
Legal Drama,1
Elim Garak is (not) an Obsidian Order agent,1
Scorpio is an Augment,1
He's An Idiot But He's My Idiot,1
Inexperienced Tops Working Hard For The Money,1
Mild Clothing Kink,1
Mild Spy Kink,1
Self Lubricating Cardassians,1
Sneaky Bastards,1
Started Out Smutty And Now We Here,1
Surprise Everyone's A Switch,1
deception as seduction,1
Hair Pulling Kink,1
Kinktober fest 2019,1
explicit - Freeform,1
stranded in an M planet,1
the old cliche,1
"DS9 S3E5 ""Second Skin""",1
Homesickness,1
Riding Crops,1
Synesthesia,1
Tags Contain Spoilers,1
Turns out Garak sees pain,1
and pleasure and maybe hears it too,1
He's A Bastard But He's My Bastard,1
Genetic Enhancements,1
First Time Topping,1
Ass Play,1
The Obsidian Order,1
vaguely canon compliant,1
Alternate Universe - Casablanca Fusion,1
Breaking Up & Making Up,1
Kes/Neelix but for like two seconds,1
Kira/Odo if ya squint,1
bartender!jim,1
believe me I’m well fucking aware,1
ya I know DS9 did a Casablanca episode,1
Bukkake,1
Can't Trust Them As Far As You Can Throw Them,1
Daddy Dom/Little Boy,1
Dd/lb,1
Katoptronophilia,1
Kinktober 2019,1
Punishment,1
Religion Kink,1
Sensation Play,1
Sthenolagnia,1
But In A Real Tender Way,1
Healing from trauma,1
Hallucinations,1
Dreams and Nightmares,1
Continuation of another person’s text,1
plot summary: julian pranks garak by cuckolding him lmao,1
smutty crack,1
technically garak/dukat but also very much Not,1
this is the reality i live in.,1
what the hell did I just write,1
which sounds really wrong but idk it’s just smut and humor,1
writing that out is making me laugh now,1
First Times,1
Invasive Surgery Mention,1
Non-Consensual Chastity Belt,1
Non-Sexy Torture Devices,1
Post ‘The Wire’,1
Reach-around,1
and i can respect me,1
but this is what i wanted to see in a fic !,1
but yknow what i mean right?,1
can't believe that's not a tag,1
could i have predicted i would be writing about this in 2018?,1
forced celibacy,1
survey says: no,1
we sure are treading some new pornographic ground this year,1
i don’t think a lot of people want to watch dukat getting his mack on,1
garak is garak,1
garak is a cuck fksjnjkjds,1
SM Scene,1
Healthy Relationships,1
Betrayal,1
Heartbreak,1
Space Pirates,1
Voyager Mirror March,1
also there are Easter eggs for TOS-era MU,1
have fun,1
it’s a wild ride,1
bootlicking,1
didn’t think i’d write that tag again but here i am,1
except for meee,1
fluffy aftercare,1
it’s the crying-kink apparently!,1
last time it was vulcans now it’s cardassians babey!,1
which btw i didn’t know had a name until recently,1
All Consensual although i guess garak didn’t need to see That,1
And The Interesting Placement Of Them,1
anyway julian is a scheming powerbottom,1
at least he isn’t yknow occupying a planet,1
dukat is always an asshole but i guess less so here,1
Actually.. Not Consenting. Probably,1
God I Don’t Know,1
voyeurism kink,1
Mentions of Blood,1
Chapter 4 is out-and-out slash,1
Chapter 5 is fluff and care-taking again,1
Chapters 1 is angsty,1
Chubby Lizard,1
Consensual Sexual Humiliation,1
Cuddling and Snuggling,1
Fat!Garak,1
Garak has a little more respect for Bashir’s privacy,1
Garak’s Inventory,1
Gratuitous Poetry,1
Human anatomy viewed through the gaze of an alien,1
Infodumping,1
Obsidian Order Habits Die Hard,1
S5E15 By Inferno’s Light,1
Sickfic (sort of),1
Surveillance!Garak,1
There’s No Privcacy on a Runabout Either,1
Tinsnip’s Speculative Cardassian Xenobiology,1
Yes I made it cold on the promenade so we can see Bashir’s nipples through his tank top,1
body image issues,1
body shame,1
Chapter 3 is smutty,1
Chapter 2 is fluffy,1
Caring!Martok,1
Seditious content,1
Mentions of Violence,1
happy-ish ending,1
master and servant,1
non-consensual drugging,1
sort of but sex pollen done poorly,1
Crapsey cinquains,1
Erasure poems,1
Free Verse,1
Haikus,1
Tankas,1
Caring!Garak,1
A-spec Garak,1
And the tank top has a hideous green friend,1
Autistic Character,1
Avoiding Therapy,1
Bashir’s Risa trousers get another cameo,1
Bashir’s terrible dress sense,1
But that goes out the window when Garak decides it’s imperative he break into Bashir’s quarters,1
Cardassian sense of smell,1
Caring!Bashir,1
that's a thing right,1
(assuming you think Odo is god),1
Weyoun 6 lives,1
alpha meets size queen,1
Penetration,1
Cliche,1
Would You Rather,1
Alternate Universe - Star Trek Setting,1
Alternate Universe - Star Wars Fusion,1
Battle of Wolf 359 (Star Trek),1
Did I Mention This Is Slow Burn,1
El-Aurian,1
Empathy,1
Family Reunion,1
Federation-Klingon War,1
Fencing,1
Imzadi,1
Long Lost/Secret Relatives,1
Nexus (Star Trek),1
Silver Fox,1
Time Skips,1
Alpha/Beta/Omega Dynamics,1
Farce,1
Speculative Cardassian Anatomy,1
WIP amnesty 2020,1
Lots of figuring things out,1
Doctor Kink sorta,1
Cuckolding sorta,1
Sexual Incompatibility,1
Tailor Elim Garak,1
Touching,1
Chains,1
off screen sex,1
simple dinner gone sexual,1
story telling,1
the things we do for love,1
Anatomical Differences,1
Biological differences,1
body humor,1
take it or leave it,1
Copius Amounts of Smut,1
Holosuite Hijinks,1
Ridiculous amounts of fluff,1
Submissive Bashir/Dominant Garak,1
Anal Beads,1
full consent is given,1
in case anyone was worried,1
look this is the garak lays eggs inside of bashir fic this fandom deserves,1
no actual eggpreg,1
achievement unlocked,1
but not an actual ABO fic,1
Dress Up,1
Elim gets cuckolded by a vibrator at one point,1
Couch Sex,1
Music,1
Tango,1
Garak's Past,1
Original Cardassian Character - Freeform,1
Warning: sex scene,1
Even some gratuitous Shakespeare,1
a bit of everything really,1
Alternate Universe - Different First Meeting,1
Mile High Club,1
Pre-Season/Series 01,1
Pre-Series,1
like literally just before the first episode,1
or lightyear high club?,1
Straight up fuckfest,1
Garak breaking into Julian's quarters,1
I don't want to say PWP but idk man,1
In which Garak is slightly awkward but that's okay,1
Rather Explicit Sex,1
Read to the end if you want a funny scene with Odo haha.,1
The first time Garak and Bashir Do It,1
post WYLB,1
Sweet Sweet Fluff,1
Episode: s06e02 Rocks and Shoals,1
Nail Polish,1
Julian speaks sign language,1
Switches making it work,1
Murder-Suicide,1
Spoilers,1
alternative ending,1
April Fool’s Day,1
Communication Failure,1
Desperation Play,1
Julian Bashir’s Foot Fetish,1
Wet & Messy Sex,1
Episode: s06e01 A Time to Stand,1
three chapters of this is just one sex scene,1
Slow Dancing,1
Self-Indulgent,1
they're both trans!,1
(foreplay only) - soon followed by:,1
Holding Hands,1
Light Knifeplay,1
The following tags are clarified in the author’s notes:,1
set late season 6,1
Inappropriate Erections,1
i'm just gonna trademark,1
DS9 S3E7 “Civil Defense”,1
Language Barrier,1
"DS9 S3E15 ""Destiny""",1
Especially the lies,1
Stranger Sex,1
a little plot,1
Julian's academy days,1
introducing Slock the safe sex Vulcan :),1
Lazy Sex,1
Sleepy Cuddles,1
Episode: s04e19 Shattered Mirror,1
julian is a slut and also not a great person,1
mild violence,1
this is very coercive,1
Hopeful Ending,1
Self-Worth Issues,1
emotionally healing sex,1
with spoilers for later seasons,1
"DS9 S3E18 ""Distant Voices""",1
Garak and his goddamn feelings,1
Julian and his goddamn feelings,1
Suspense,1
Waiting,1
(intentional dissociation),1
Snowstorms,1
Miles just wants to go kayaking,1
Opinionated!Garak,1
Bajoran Gratitude Festival,1
Consensual but not real,1
Porn with some plot,1
That's fairly true,1
You may get the impression that I don't like Miles O'Brien,1
Accidental Kissing,1
Fighting for Dominance,1
Mating Bites,1
Home Improvement,1
Sex Discussion,1
Kira flies a helicopter,1
phone conversation,1
stop giving up your secrets,1
you can only hear one side of it,1
Season/Series 05 Spoilers,1
Just Let Me Have That Last One Okay,1
Service Topping?,1
taboos,1
Adventure,1
Jadzia considers adding dragons,1
reintegration,1
cardassian language,1
also a little,1
A Punch In The Face,1
Innuendo,1
Our Man Bashir holosuite programme,1
Podfic Welcome,1
Revelations,1
brief knife play,1
coming out story,1
discussions about espionage,1
holosuite date,1
masturbation of hemipenes,1
pinned down,1
role play,1
rough and tumble,1
Non-Canon Relationship,1
Yaoi,1
valentine's series,1
"DS9 S3E20 ""Improbable Cause",1
Academia,1
Data coded as neurodivergent,1
Neurodiversity,1
brief mention of Julian Bashir/Ezri Dax,1
ajanilingus,1
Heart-to-Heart,1
Getting to Know Each Other,1
Emotional Conversations,1
Français | French,1
Garak's Creative Vocabulary,1
Hijinks & Shenanigans,1
Like Real Filthy,1
Overuse of Metaphors,1
Tender Filth,1
Topping To Avoid Your Feelings,1
Tops Who Come Close To Crying,1
language porn,1
Everyone on that station needs therapy,1
I speak neither of these,1
Discussions about murder,1
Languages and Linguistics,1
References to Shakespeare,1
Self-Doubt,1
but man are they beautiful,1
عربي | Arabic,1
Brief Struggle,1
Coming Untouched,1
Criminal Masterminds,1
Date Night,1
no plot only smut,1
